imdb_movie_Id,Rating,Director,Actor_list
253200,7,Jay Chandrasekhar,Michael Caine
60200,6.5,Joseph Ruben,Peter Sellers
44391,7.8,Fred Schepisi,Lana Turner
50306,6.8,Vittorio De Sica,Gregory Peck
69281,8,Vincente Minnelli,Laurence Olivier
75276,7.8,Vincente Minnelli,Bruno S.
259288,6.1,Joseph L. Mankiewicz,Kevin Costner
238546,5.3,Werner Herzog,Aaliyah
207524,6.9,Tom Shadyac,Kenneth Branagh
291341,6.5,Michael Rymer,Vinnie Jones
265343,7.4,Michael Kalesniko,Naseeruddin Shah
275067,5.1,Barry Skolnick,Patricia Clarkson
143861,7.8,Mira Nair,The Allies
74174,7.3,Larry Fessenden,Walter Matthau
216651,7.7,Doug Pray,Andrew Philpot
50986,8.2,Michael Ritchie,Victor Sjöström
243736,5.6,Jack FletcherYoshiaki Kawajiri,Josh Hartnett
277434,7.2,Ingmar Bergman,Mel Gibson
68273,5.9,Michael Lehmann,Pam Grier
66830,5.9,Randall Wallace,Roberta Collins
104254,6.5,Jack Hill,Samantha Mathis
80057,6.8,Jack Hill,Tisa Farrow
43983,6.7,Bill Kroyer,Fred Astaire
278295,5.9,Lucio Fulci,Ice Cube
268695,6,Stanley Donen,Guy Pearce
35015,7.7,Kevin Bray,Tim Holt
109855,6.9,Simon Wells,Renée Humphrey
80836,5.4,Orson WellesFred Fleck(additional sequences)Robert Wise(additional sequences),Darren McGavin
80889,7.2,Rafal Zielinski,Walter Matthau
80904,5.7,James L. Conway,Doug McClure
81060,6.5,Ronald Neame,Tatum O'Neal
81070,7.6,Barbara PeetersJimmy T. Murakami(uncredited),Bob Hoskins
81176,7.7,Ron Maxwell,Gérard Depardieu
81184,6,John Mackenzie,Rory Calhoun
81809,6.3,Alain Resnais,Roger Moore
81259,5.2,Kevin Connor,Chuck Norris
81268,5.3,Andrew V. McLaglen,George Burns
76489,6.6,Eric Karson,John Denver
268380,7.5,Gilbert Cates,Denis Leary
120804,6.7,Carl Reiner,Milla Jovovich
284490,5.5,Chris WedgeCarlos Saldanha,Robert De Niro
216799,7.1,Paul W.S. Anderson,Andie MacDowell
264761,6.5,Tom Dey,Jennifer Westfeldt
282864,8.4,Élie Chouraqui,Moishe Bar Am
245574,7.6,Charles Herman-Wurmfeld,Maribel Verdú
85154,6,B.Z. GoldbergJustine ShapiroCarlos Bolado,Tom Cruise
35262,7.1,Alfonso Cuarón,Bing Crosby
83169,6.8,Michael Chapman,George C. Scott
81420,7,David Butler,Bruce MacDonald
81441,6.6,Harold Becker,Dave Armstrong
81445,5.2,John Sayles,Ken Wahl
81480,6.7,Jack HazanDavid Mingay,Goldie Hawn
81506,7.4,Paul Glickler,Tomisaburô Wakayama
81529,5.3,Jay Sandrich,Burt Reynolds
76729,7,Robert HoustonKenji Misumi,Burt Reynolds
86325,3.5,Hal Needham,Jackie Gleason
81562,6.8,Hal Needham,Gene Wilder
187738,6.7,Dick Lowry,Wesley Snipes
279781,5.5,Sidney Poitier,Barry Watson
286162,6.6,Guillermo del Toro,Amara Balthrop-Lewis
262432,7.3,Wallace Wolodarsky,Candace Evanofski
250305,5.2,Pete Jones,Jesse Bradford
266452,6.3,David Gordon Green,Robin Williams
258000,6.8,Jonathan Frakes,Jodie Foster
265662,6.9,Danny DeVito,Dennis Quaid
248190,6.1,David Fincher,Sarah Polley
254686,7.5,John Lee Hancock,Isabelle Huppert
279065,7.4,Hal Hartley,Aurélien Recoing
68309,6,Michael Haneke,Barbara Hershey
89167,5.3,Laurent Cantet,Stephen Geoffreys
102103,6.9,Martin Scorsese,Judy Davis
257756,6.4,James Frawley,Jim Caviezel
283111,6.4,James Lapine,Ryan Reynolds
245407,5.8,Carl Franklin,Andie MacDowell
246134,6.2,Walt Becker,Ron Cook
83590,7.6,John McKay,Paul Tibbets
42876,8.2,Peter Cattaneo,Toshirô Mifune
76723,7.3,Jayne LoaderKevin RaffertyPierce Rafferty,Paul Newman
264472,6.5,Akira Kurosawa,Ben Affleck
264616,7.2,George Roy Hill,Bill Paxton
253867,5.2,Roger Michell,Cameron Diaz
266391,6.4,Bill Paxton,Kirsten Dunst
219822,6.4,Roger Kumble,Tim Robbins
259446,6.6,Peter Bogdanovich,Nia Vardalos
50086,7.6,Michel Gondry,Glenn Ford
99892,5.9,Joel Zwick,Tom Hanks
38890,8.1,Delmer Daves,Anna Magnani
103035,6.5,John Patrick Shanley,Jim Belushi
94137,6.1,Roberto Rossellini,Tom Selleck
98966,5.5,Arthur Hiller,Tom Selleck
81738,6.3,Leonard Nimoy,Bette Davis
264935,6.2,Emile Ardolino,Sandra Bullock
277296,5.5,John HoughVincent McEveety(uncredited),Dwayne Johnson
157583,6.4,Barbet Schroeder,Dougray Scott
247586,7.9,Chuck Russell,Ricardo Darín
253840,5.9,Michael Apted,Mira Sorvino
262911,5.4,Fabián Bielinsky,Billy Crudup
211443,4.4,Clare Peploe,Kane Hodder
282687,5.8,Bart Freundlich,Angelina Jolie
275309,7.7,James Isaac,Sean Penn
287645,6.9,Stephen Herek,Alicia Fulford-Wierzbicki
235737,7.1,Stacy Peralta,Val Kilmer
47892,7.7,Christine Jeffs,Roger Duchesne
99204,5.7,D.J. Caruso,Robin Williams
101701,5.9,Jean-Pierre Melville,John Candy
95186,5.7,Roger Donaldson,Gene Hackman
104466,7.5,Tom Mankiewicz,Woody Allen
71746,7.6,Peter Masterson,Dustin Hoffman
98513,6.8,Woody Allen,Willem Dafoe
100934,4.6,Bob Fosse,Mickey Rourke
231448,5.6,Robert M. Young,Stephen Dorff
278823,6.6,Zalman King,Woody Allen
145487,7.3,Scott Kalvert,Tobey Maguire
68326,7.2,Woody Allen,Goldie Hawn
73043,3.1,Sam Raimi,Steve Brodie
110157,6.6,Milton Katselas,Mackenzie Astin
100196,7.2,Bill Rebane,Patrick Bergin
103247,6.7,Charles Haid,Ethan Hawke
241760,5.9,Bob Rafelson,DJ Qualls
250797,6.7,Randal Kleiser,Richard Gere
239234,6.9,Ed Decter,Lucy Russell
45591,7.3,Adrian Lyne,Doris Day
50634,8.3,Éric Rohmer,Tatyana Samoylova
38589,7.1,David Butler,Judy Garland
276751,7.1,Mikhail Kalatozov,Hugh Grant
121765,6.5,George Sidney,Hayden Christensen
247199,7.1,Chris WeitzPaul Weitz,Ryan Gosling
278500,6.8,George Lucas,Rupert Everett
77523,6.3,Henry Bean,Clint Eastwood
51758,7.4,Oliver Parker,Susan Hayward
77838,8.2,James Fargo,Robbie Robertson
278435,5.8,Robert Wise,Jennifer Lopez
278504,7.2,Martin Scorsese,Al Pacino
166813,7.2,Michael Apted,Matt Damon
254199,6.2,Christopher Nolan,Jeremy Davies
268690,7,Kelly AsburyLorna Cook,Alan Arkin
44916,7,Roman Coppola,Cary Grant
56406,7.8,Jill Sprecher,Anthony Quinn
164184,6.4,Howard Hawks,Ben Affleck
279493,5.9,Ralph Nelson,Eddie Griffin
90570,7.5,Phil Alden Robinson,Anne Bancroft
105219,6.3,Malcolm D. Lee,Brandon Lee
67756,6.7,David Hugh Jones,Bruce Dern
280486,5.6,Dwight H. Little,Anthony Hopkins
279778,6.1,Douglas Trumbull,Sandra Bullock
298798,6.6,Joel Schumacher,Robin Tunney
285441,7.5,Callie Khouri,Natar Ungalaaq
258463,7.9,Finn Taylor,Franka Potente
267913,5.2,Zacharias Kunuk,Matthew Lillard
245562,6.1,Doug Liman,Nicolas Cage
238924,7,Raja Gosnell,Kieran Culkin
282768,6.9,John Woo,Ian Holm
210065,6.7,Peter Care,Malcolm McDowell
242508,4.9,Alan Taylor,Sarah Michelle Gellar
244479,7.2,Paul McGuigan,Ondrej Vetchý
82146,5.8,James Toback,Ringo Starr
87042,4.7,Jan Sverák,Cheech Marin
90021,6.4,Carl Gottlieb,Gary Busey
40823,7.4,Tommy Chong,Barbara Stanwyck
61770,7.4,Daniel Attias,Paul Newman
91472,6.2,Anatole Litvak,John Lithgow
100135,6,Martin Ritt,Charlie Sheen
41866,7.3,Marshall Brickman,John Wayne
103184,5,Emilio Estevez,Kathleen Turner
247444,4.7,John Ford,Miguel A. Núñez Jr.
275847,7.3,Jeff Kanew,Daveigh Chase
181689,7.6,Jesse Vaughan,Tom Cruise
252444,7.4,Dean DeBloisChris Sanders,Everlyn Sampi
286179,6.8,Steven Spielberg,Angela Bassett
314166,6,Phillip Noyce,Spencer Klein
280590,5.8,John Sayles,Adam Sandler
258273,6.8,Tuck Tucker,Catherine Keener
265591,6.1,Steven Brill,Christina Ricci
107438,4.4,Nicole Holofcener,John Travolta
104897,5.5,Anthony AbramsAdam Larson Broder,Damon Wayans
102573,5.7,Tom Ropelewski,John Malkovich
111653,4.8,Peter MacDonald,John Candy
308506,5.3,Michael Lindsay-Hogg,Shad Moss
120912,6.2,Peter Markle,Tommy Lee Jones
289408,6.6,John Schultz,Cathy Cavadini
263725,6.9,Barry Sonnenfeld,Anna Friel
305396,5.4,Craig McCrackenGenndy Tartakovsky(uncredited),Steve Irwin
253556,6.2,Sandra Goldbacher,Matthew McConaughey
257044,7.7,John Stainton,Tom Hanks
297721,7.5,Rob Bowman,Hayato Ichihara
269499,6.5,Sam Mendes,Charlotte Gainsbourg
50084,6.4,Shunji Iwai,William Hopper
44744,7.5,Yvan Attal,Michael Redgrave
89798,4.6,Nathan Juran,John Travolta
68156,7.6,Anthony Asquith,William Daniels
65234,8.2,James Bridges,Yves Montand
220506,4,Peter H. Hunt,Jamie Lee Curtis
254455,7.1,Costa-Gavras,Paz Vega
271367,5.4,Rick Rosenthal,David Arquette
267626,6.7,Julio Medem,Harrison Ford
243585,5.5,Ellory Elkayem,Michael J. Fox
295178,6.2,Kathryn Bigelow,Mike Myers
303353,7.4,Rob Minkoff,Robert Evans
271219,6.2,Jay Roach,Sigourney Weaver
246500,6.4,Nanette BursteinBrett Morgen,Christian Slater
79641,7.5,Gary Winick,Klaus Kinski
74205,5.6,Chris Ver Wiel,Joseph Bologna
61810,6.2,Werner Herzog,James Coburn
59557,6.5,James Frawley,James Coburn
58888,8.4,Gordon Douglas,Toshirô Mifune
75147,6.5,Daniel Mann,Sean Connery
88286,7.2,Akira Kurosawa,Val Kilmer
295427,3.4,Richard Lester,Dana Carvey
286106,6.7,Jim AbrahamsDavid ZuckerJerry Zucker,Mel Gibson
265930,6.9,Perry Andelin Blake,Stefano Accorsi
287717,5.2,M. Night Shyamalan,Alexa PenaVega
279113,6.4,Gabriele Muccino,Jennifer Aniston
309377,6.4,Robert Rodriguez,Clint Eastwood
295701,5.9,Miguel Arteta,Vin Diesel
274309,7.3,Clint Eastwood,Steve Coogan
290823,6.7,Rob Cohen,Nassim Abdi
327036,5.4,Michael Winterbottom,Martin Lawrence
120263,7.6,Babak Payami,Lars Nordh
93780,6.3,David Raynr,Jim Belushi
73631,6.6,Roy Andersson,James Caan
180052,3.8,Christopher Cain,Eddie Murphy
300532,5.7,Norman Jewison,Kate Bosworth
246772,7.2,Ron Underwood,Martina Gedeck
256276,6.3,John Stockwell,Gwyneth Paltrow
265459,6.8,Sandra Nettelbeck,Robin Williams
261289,5.3,Neil LaBute,Matthew Perry
258153,6.1,Mark Romanek,Al Pacino
281322,6.2,Reginald Hudlin,Wesley Snipes
280424,5.3,Andrew Niccol,Julie Davis
300453,6.7,Walter Hill,Hiam Abbass
88885,5.7,Julie Davis,Georgia Engel
90799,5.5,Raja Amari,Maxine Miller
82186,6.9,Arna Selznick,Laurence Olivier
102059,6.8,Dale Schott,Charlie Sheen
78350,4.5,Desmond Davis,Michael Caine
80025,7.1,Jim Abrahams,Malcolm McDowell
90966,6.2,Irwin Allen,Nick Nolte
49452,6.2,Nicholas Meyer,Richard Egan
94025,6.6,Paul Mazursky,Richard Dreyfuss
295254,3.4,Robert D. Webb,Stephen Dorff
22599,7.5,John Badham,Raymond Cordy
275688,5.6,William Malone,Sam Jones III
269095,6.1,René Clair,Robert De Niro
283026,5.1,Rich Murray,Jesse Bradford
87507,6.5,Michael Caton-Jones,Michael Keaton
68833,6,John Polson,Sandra Peabody
117883,7.4,Amy Heckerling,Ana Torrent
303714,6.3,Wes Craven,Ice Cube
265808,5.1,Alejandro Amenábar,Jason Lee
293662,6.8,Tim Story,Jason Statham
269329,6.9,Bruce McCulloch,Sandrine Kiberlain
280760,6.9,Louis LeterrierCorey Yuen,Kieran Culkin
106315,6,Claude Miller,Paul Gross
99128,5.6,Burr Steers,Alan Alda
103924,5.8,Patrick Hasburgh,Kurt Russell
99512,5.4,Alan Alda,Jim Varney
101821,5.8,Thom Eberhardt,Jim Varney
77681,6.3,John R. Cherry III,Susan Lanier
107212,6.6,John R. Cherry III,Alan Arkin
70350,6.7,Wes Craven,Max Julien
110557,5.3,Mike Binder,Thora Birch
100666,5.4,Michael Campus,Douglas Barr
103003,4.5,Franco Amurri,Hulk Hogan
39111,7.2,Patrick Read Johnson,Gregory Peck
48281,7.7,Burt Kennedy,Alec Guinness
44829,7.6,Clarence Brown,Alec Guinness
44876,7.3,Alexander Mackendrick,Alec Guinness
292542,7.8,Charles Crichton,Ricardo Darín
250258,7.7,Alexander Mackendrick,Moritz Bleibtreu
308208,3.7,Juan José Campanella,Antonio Banderas
280460,5.7,Oliver Hirschbiegel,Susan Sarandon
240510,6.5,Wych Kaosayananda,Heath Ledger
280380,6.2,Bob Dolman,Kevin Bacon
283832,7.1,Shekhar Kapur,Fanny Ardant
274497,7.3,Luis Mandoki,Margherita Buy
245171,6.4,François Ozon,Jouko Ahola
274812,7,Ferzan Ozpetek,James Spader
245429,8.6,Werner Herzog,Daveigh Chase
326306,7.6,Steven Shainberg,Brian Cox
256415,6.2,Hayao Miyazaki,Reese Witherspoon
290095,5.4,Eugene Jarecki,Jackie Chan
179098,6.6,Andy Tennant,Jake Gyllenhaal
281364,6.7,Kevin Donovan,Jean Reno
298388,6.5,Brad Silberling,Phil Vischer
289765,7.2,Gérard Krawczyk,Anthony Hopkins
280491,7.6,Mike NawrockiPhil Vischer,James Nesbitt
246677,7,Brett Ratner,Cate Blanchett
265307,6.6,Paul Greengrass,Andy Garcia
271259,6.4,Tom Tykwer,George Clooney
101898,7.2,George Hickenlooper,Noah Taylor
58379,6.5,Anthony RussoJoe Russo,Akira Takarada
197521,6.4,John Duigan,Raymond Burr
95895,7.3,Ishirô Honda,Christie Brinkley
35211,7.7,Ishirô HondaTerry O. Morse,Gary Cooper
98575,7,Godfrey Reggio,Colin Firth
51554,7.3,Sam Wood,Peter Cushing
86373,6.7,Milos Forman,Rick Moranis
58230,6.5,Terence Fisher,Don Knotts
99581,6.2,Rick MoranisDave Thomas,Dennis Hopper
276816,6.2,Arthur LubinGerry Chiniquy(animation sequences)Robert McKimson(animation sequences),Bruce Greenwood
297037,6.5,Franco Amurri,Taye Diggs
211465,6.1,David Twohy,Jennifer Baxter
292644,6.6,Rick Famuyiwa,James Van Der Beek
283084,6.6,Brian KoppelmanDavid Levien,Alexis Bledel
283139,7.1,Roger Avary,Michelle Pfeiffer
310793,7.9,Jay Russell,Michael Moore
328962,6.9,Peter Kosminsky,Jerry Seinfeld
313487,5.8,Michael Moore,Veronica Taylor
272338,7.3,Christian Charles,Adam Sandler
291502,3.6,Kunihiko YuyamaJim Malone(english version),Madonna
227984,6.3,Paul Thomas Anderson,Samuel L. Jackson
298130,7.1,Guy Ritchie,Naomi Watts
298744,6.6,Ronny Yu,Greg Kinnear
252480,7,Gore Verbinski,David Arquette
145937,6.6,Paul Schrader,Belladonna
296166,6.9,Tim Blake Nelson,America Ferrera
212604,7.3,Godfrey Reggio,Glenn Fitzgerald
101453,5.9,Patricia Cardoso,Dustin Hoffman
95327,8.5,Hilary Birmingham,Tsutomu Tatsumi
76666,6.8,Robert Benton,John Travolta
86361,4.7,Isao Takahata,John Travolta
81696,6.4,John Badham,John Travolta
80031,6.8,Sylvester Stallone,Steve McQueen
81693,2.3,James Bridges,Walter George Alton
81764,5.1,William Wiard,Jack Palance
81964,6.4,Alberto De Martino,Peter Falk
81974,6.9,Greydon Clark,Paul Newman
82045,6.4,Robert Aldrich,Bud Spencer
82085,7.4,Sydney Pollack,John Travolta
85327,7.2,Steno,Terence Hill
82175,7.2,Brian De Palma,Maximilian Schell
82200,6.2,Sergio Corbucci,John Belushi
82353,6,Jeremy Kagan,William Hurt
77533,4.2,Michael Apted,Michael Carr
121261,3.1,Peter Yates,Michael Carr
82370,7.3,John Alan Schwartz,Gérard Depardieu
82382,6.4,John Alan Schwartz,Walter Matthau
82405,6.8,François Truffaut,Alan Alda
82431,5.1,Ronald Neame,Edward Albert
82432,7.4,Alan Alda,Mel Gibson
82449,6.3,Bruce D. Clark,Craig Wasson
82477,7.1,Peter Weir,John Gordon Sinclair
82498,6.1,John Irvin,Melissa Sue Anderson
82677,6.1,Bill Forsyth,Albert Finney
82755,8.2,J. Lee Thompson,Stanislaw Tym
82763,5.1,Michael Crichton,Chevy Chase
82782,6.3,Stanislaw Bareja,Paul Kelman
82783,7.8,Ken Shapiro,Andre Gregory
82801,5.6,George Mihalka,John Belushi
82910,3.7,Louis Malle,Tricia O'Neil
82926,7.1,John G. Avildsen,Divine
82949,7.5,James CameronOvidio G. Assonitis(uncredited)Miller Drake(uncredited),Jean-Paul Belmondo
288477,5.5,John Waters,Julianna Margulies
322802,6.6,Georges Lautner,Johnny Knoxville
259484,7.1,Steve Beck,Mekhi Phifer
270707,4.8,Jeff Tremaine,Mark Wahlberg
286261,7.5,Charles Stone III,Timothy Spall
120679,7.4,Jonathan Demme,Salma Hayek
299117,6.9,Mike Leigh,Campbell Scott
61452,5.1,Julie Taymor,David Niven
87075,6.7,Dylan Kidd,Sarah Patterson
53804,6.7,Val Guest(scenes with Woody Allen and additional scenes with David Niven)Ken Hughes(Berlin scenes)John Huston(scenes at Sir James Bond's house and castle in Scotland scenes),Paul Newman
60921,7,Neil Jordan,Carl Reiner
58756,6.7,Otto Preminger,Peter Sellers
297181,5.4,Norman Jewison,Eddie Murphy
304669,5.7,George Roy Hill,Tim Allen
280665,6.2,Betty Thomas,Rebecca Romijn
298203,7.1,Michael Lembeck,Eminem
297884,7.4,Brian De Palma,Julianne Moore
295297,7.4,Curtis Hanson,Daniel Radcliffe
273435,6.1,Todd Haynes,Charles Aznavour
313196,6.7,Chris Columbus,Gael García Bernal
314725,7.8,Atom Egoyan,Joe Hunter
42895,7.1,Carlos Carrera,John Wayne
118735,6.1,Paul Justman,Laurence Breuls
263734,5.8,John Ford,Paul Gross
280609,6.8,Steven Vidler,Sean Pertwee
51745,6.6,Paul Gross,Cary Grant
102368,6.6,Neil Marshall,Isabelle Huppert
99669,7.6,Melville Shavelson,Philippe Caubère
99266,7.6,Claude Chabrol,Julien Ciamaca
102782,5.2,Yves Robert,Brian Krause
103112,6.6,Yves Robert,Sean Astin
82970,7.3,William A. Graham,James Cagney
81427,7.5,Daniel Petrie Jr.,Massimo Troisi
81455,6.8,Milos Forman,Jennifer O'Neill
83089,7.6,Massimo Troisi,Slavko Stimac
83163,5,David Cronenberg,Robert Hays
83190,7.4,Emir Kusturica,James Caan
246460,6.1,Gus Trikonis,Pierce Brosnan
283530,6.9,Michael Mann,Kevin Kline
293815,5.8,Lee Tamahori,Ice Cube
295238,6.5,Michael Hoffman,Kyra Sedgwick
258068,7,Marcus Raboy,Michael Caine
287467,7.9,Rebecca Miller,Rosario Flores
271263,5.3,Phillip Noyce,Adam Sandler
283160,4.4,Pedro Almodóvar,Rufus Sewell
307479,6.2,Seth Kearsley,George Clooney
133240,7.2,Christian Duguay,Joseph Gordon-Levitt
283632,4.8,Steven Soderbergh,Laura Regan
103959,4.1,Ron ClementsJohn Musker,Jamie Rose
118767,7.9,Robert Harmon,Sergey Bodrov
90368,8,Dan Hoskins,Alisa Freyndlikh
279064,7.5,Aleksey Balabanov,Per Christian Ellefsen
77713,5.7,Eldar Ryazanov,Camille Keaton
110308,7.1,Petter Næss,Linda Fiorentino
213121,6.9,Meir Zarchi,Liane Balaban
58777,7.7,John Dahl,Stanley Baker
289848,5.9,Allan Moyle,Robert De Niro
262396,6,Cy Endfield,John Leguizamo
268126,7.7,Harold Ramis,Nicolas Cage
238380,7.4,Franc. Reyes,Christian Bale
290329,6.6,Spike Jonze,Ken'ichi Endô
83271,7.9,Kurt Wimmer,Jan Machulski
83284,6.7,Takashi Miike,Michael Caine
83557,5.8,Juliusz Machulski,Klaus Kinski
80393,6.4,John Huston,Diego Abatantuono
83629,5.6,Aaron Lipstadt,Ronny Cox
83642,6,Franco CastellanoGiuseppe Moccia,Burt Reynolds
83686,6.2,Philippe Mora,Claude Brasseur
83702,7.9,Colin Higgins,Werner Herzog
83806,7,Claude Pinoteau,Michael Caine
303933,5.9,Les Blank,Nick Cannon
302640,5.5,Sidney Lumet,Rob Schneider
252076,5.3,Charles Stone III,Jennifer Lopez
253754,6.4,Tom Brady,Patrick Stewart
257360,7.1,Wayne Wang,Jack Nicholson
298856,7,Stuart Baird,Pierce Brosnan
220580,6.9,Alexander Payne,Max von Sydow
300214,6.8,Bruce Beresford,Samantha Morton
167261,8.7,Juan Carlos Fresnadillo,Elijah Wood
245929,8.2,Lynne Ramsay,Wen Jiang
307901,7.6,Peter Jackson,Edward Norton
168786,7.3,Wen Jiang,Denzel Washington
217505,7.5,Spike Lee,Leonardo DiCaprio
313737,6.2,Denzel Washington,Sandra Bullock
272207,7.1,Martin Scorsese,Ray Liotta
99160,5.7,Marc Lawrence,Jamie Lee Curtis
106453,4.5,Joe Carnahan,Madonna
54743,7.8,Kathryn Bigelow,Audrey Hepburn
75968,7.4,Uli Edel,Keith Carradine
100143,6.4,William Wyler,Fred Ward
110613,5.3,Ridley Scott,Dan Aykroyd
102492,6.9,George Armitage,Anna Chlumsky
96283,8.2,Howard Zieff,Hitoshi Takagi
33152,7.5,Howard Zieff,Conrad Veidt
49934,6.8,Hayao Miyazaki,Audrey Hepburn
50147,4.9,Ludwig BergerMichael PowellTim Whelan,Richard Garland
71222,7.2,King Vidor,Olivia Hussey
73115,5.3,Roger Corman,Corinne Cléry
68575,7.3,Bob Clark,Stacy Keach
91814,5.7,Just Jaeckin,Kevin Bacon
264464,8.1,John Huston,Leonardo DiCaprio
255477,4.4,Thomas Michael Donnelly,Roberto Benigni
299658,7.2,Steven Spielberg,Renée Zellweger
274558,7.5,Roberto Benigni,Meryl Streep
290210,6.5,Rob Marshall,John Cusack
309912,7.2,Stephen Daldry,Charlie Hunnam
253474,8.5,Menno Meyjes,Adrien Brody
119273,5.4,Douglas McGrath,Michael Ironside
85794,7.8,Roman Polanski,Robert De Niro
282698,6.9,Michael ColdeweyMichel Lemire,Philip Seymour Hoffman
290538,7,Martin Scorsese,Sam Rockwell
330069,7.1,Todd Louiso,Jeff Foxworthy
305711,5.5,George Clooney,Ashton Kutcher
246498,6.3,C.B. Harding,Teah
295289,5.6,Shawn Levy,Jason Lee
257568,4.4,Takashi Miike,Anthony Anderson
271668,5.6,Chris Koch,Martin Lawrence
317248,8.6,David McNally,Alexandre Rodrigues
26056,6.9,Dennis Dugan,Katharine Hepburn
75675,7.4,Fernando MeirellesKátia Lund,Dennis Hopper
103671,7.1,George Stevens,Edward James Olmos
57869,7.7,Wim Wenders,Anna Karina
106500,6.3,Edward James Olmos,Chris Rock
101748,7.4,Jean-Luc Godard(JeanLuc Godard),River Phoenix
56023,5.6,Tamra Davis,Elvis Presley
52918,7.8,Nancy Savoca,Lana Turner
102500,6.1,Norman Taurog,Ethan Hawke
29453,7.8,Douglas Sirk,Jean Gabin
89981,6.6,Jonathan Wacks,C. Thomas Howell
88414,6,Julien Duvivier(a film by),Gene Wilder
282209,5,David Greenwalt,Chaney Kley
280653,7.2,Gene Wilder,Ulrich Tukur
311320,7.3,Jonathan Liebesman,André Heller
86978,4.9,Costa-Gavras,Joseph Bottoms
106833,6.2,André HellerOthmar Schmiderer,Liam Neeson
70155,6.9,Nico Mastorakis,Jimmy Cliff
107079,5.9,John Madden,Wesley Snipes
326769,4.7,Perry Henzell,Laurence Fishburne
309593,6.2,Leon Ichaso,A.J. Cook
292506,6.6,Reggie Rock Bythewood,Al Pacino
280720,5.4,David R. Ellis,Jimi Mistry
308514,7.3,Roger Donaldson,Terry Gilliam
303361,6.6,Daisy von Scherler Mayer,Angela Bettis
49291,7.6,Keith FultonLouis Pepe,Humphrey Bogart
160611,6.4,Lucky McKee,Kevin Spacey
105622,6,Mark Robson,Miho Nikaido
83943,6,Thaddeus O'Sullivan,Clint Eastwood
84112,5.9,Ryû Murakami,Armand Assante
84210,6,Clint Eastwood,Sally Field
84237,7.4,Richard T. Heffron,Jeff Bridges
84266,6.4,Robert Mulligan,Jackie Chan
84329,6.6,Jules BassArthur Rankin Jr.,Woody Allen
84335,7.7,Jackie Chan,Jack Lemmon
84352,7.9,Woody Allen,John Cleese
84422,7.4,Costa-Gavras,Omero Antonutti
84469,4.9,Terry Hughes(concert sequences)Ian MacNaughton(filmed sequences),Willie Aames
84504,5.4,Paolo TavianiVittorio Taviani,Kristy McNichol
84555,7.6,Stuart Gillard,Anémone
84597,7.7,Ken Annakin,Richard Pryor
84628,8,Jean-Marie Poiré,Amilcar Cabral
84633,7.1,Joe Layton,Mark Miller
84648,6.6,Chris Marker,Rowan Atkinson
84777,7.1,Pierre De Moro,Anthony Franciosa
84786,5.7,Roger GraefJulien Temple,Johnny Yune
84814,5,Dario Argento,Peter Sellers
84854,5.8,Elliott Hong,Klaus Kinski
84899,7.1,Blake Edwards,Kristy McNichol
84945,5,Piers HaggardTobe Hooper(replaced by Piers Haggard),Scott Baio
251127,6.4,Samuel Fuller,Kate Hudson
300471,6.2,Robert J. Rosenthal,Jackie Chan
287978,5.3,Donald Petrie,Ben Affleck
283426,5.4,David Dobkin,John Goodman
299458,6.8,Mark Steven Johnson,Zooey Deschanel
302674,6.1,Steve Trenbirth,Gus Van Sant
291579,7.2,David Gordon Green,Audrey Tautou
106701,5.6,Gus Van Sant,Walter Matthau
85248,6,Laetitia Colombani,Kelly Reno
78872,7.4,Nick Castle,Kelly Reno
59573,8,Robert Dalva,Sidney Poitier
43961,7.2,Carroll Ballard,Audie Murphy
57581,7,Guy Green,Doris Day
53172,7.4,John Huston,Rock Hudson
74851,6.7,Norman Jewison,David Bowie
279331,6.6,Michael Gordon,Kurt Russell
279111,6.3,Nicolas Roeg,Stephen Lang
289992,7.5,Ron Shelton,Kevin Spacey
302886,7.1,Ron Maxwell,Luke Wilson
315543,7.5,Alan Parker,Sonja Richter
273982,6.9,Todd Phillips,Mars Callahan
324080,7.7,Susanne Bier,Carl Brandt
306685,5.8,Mars Callahan,Jet Li
278731,6.8,Mark Moskowitz,Ralph Fiennes
91374,7.1,Andrzej Bartkowiak,Helena Bonham Carter
287471,7.2,David Cronenberg,Lior Ashkenazi
102303,5.9,Trevor Nunn,Mel Brooks
107563,5.2,Dover Koshashvili,Robert Townsend
301429,6,Mel Brooks,Jang Hyuk
305669,5.6,Robert Townsend,Steve Martin
314353,6.6,Tae-gyun Kim,Bruce Willis
290673,7.4,Adam Shankman,Monica Bellucci
298408,6.4,Antoine Fuqua,Frances McDormand
